Country Group,year,Watts,Percentage,Per Capita
Africa,1989,34857.64106,0.001907635745624401,5.7696520032110965e-05
Asia,1989,348576.4106,0.019076357456244006,0.00011230145302656145
Europe,1989,5894110.2156,0.32256386244194407,0.01591639113408242
North America,1989,1820994857.7389998,99.65662556573288,4.347398614699071
Oceania,1989,0.0,0.0,0.0
South America,1989,0.0,0.0,0.0
Africa,1990,34857.64106,0.001762227455502866,5.600565727552439e-05
Asia,1990,1394305.6424,0.07048909822011465,0.0004409952296293954
Europe,1990,11122756.374599999,0.562310760801369,0.029946896134253772
North America,1990,1965147047.9043999,99.34797584141339,4.627130729394091
Oceania,1990,0.0,0.0,0.0
South America,1990,0.0,0.0,0.0
Africa,1991,34857.64106,0.0016853071855361856,5.451029066303449e-05
Asia,1991,1394305.6424,0.06741228742144742,0.0004334357649738814
Europe,1991,5925798.9802,0.28650222154115157,0.012807498411868195
North America,1991,2060973872.0547998,99.64455339354765,4.7814425524893505
Oceania,1991,0.0,0.0,0.0
South America,1991,0.0,0.0,0.0
Africa,1992,34857.64106,0.0016374408288420067,5.307047166795064e-05
Asia,1992,8651032.7358,0.40638304206715264,0.0025916690440668947
Europe,1992,12453684.487799997,0.5850129506680987,0.017804636539459552
North America,1992,2104038903.1462,98.83741701147521,4.808143764373776
Oceania,1992,3615688.0408599996,0.16984727142806633,0.13077102393793627
South America,1992,0.0,0.0,0.0
Africa,1993,34857.64106,0.0015761344585971011,5.1690112759098284e-05
Asia,1993,10710802.4348,0.48430313364165467,0.0031588746031942653
Europe,1993,15178918.243399996,0.6863349142436466,0.021178782654205915
North America,1993,2181961575.2976,98.66028571014725,4.914427489065319
Oceania,1993,3837509.3930599997,0.17351807539646263,0.13708817893973493
South America,1993,0.0,0.0,0.0
Africa,1994,34857.64106,0.0015271202676618656,5.021195468230075e-05
Asia,1994,13784612.601,0.6039066513026468,0.00400420521656431
Europe,1994,17206999.1778,0.7538420957639935,0.0239788057528512
North America,1994,2247018609.0213995,98.44233732694107,4.991599895640216
Oceania,1994,4502973.44966,0.19727617275886464,0.15879583346827944
South America,1994,0.0,0.0,0.0
Africa,1995,69715.28212,0.0029926272546712948,9.793274060255469e-05
Asia,1995,19298457.6414,0.8284136354976447,0.005523414750985708
Europe,1995,20280809.344,0.8705824740861949,0.028253178138373754
North America,1995,2284347973.7202,98.05887313976802,5.00688884541328
Oceania,1995,5548702.68146,0.23818592376951986,0.19291112475958697
South America,1995,0.0,0.0,0.0
Africa,1996,69715.28212,0.0029399973272739174,9.550274132786836e-05
Asia,1996,27981179.1418,1.1800080181740313,0.007893417720455587
Europe,1996,21104717.223599996,0.8900173727111039,0.029399079531948678
North America,1996,2315498029.3219995,97.64800213813868,5.008973174382936
Oceania,1996,6594431.91326,0.2780970199116828,0.2258831236987052
South America,1996,0.0,0.0,0.0
Africa,1997,418291.69272,0.017751718016641427,0.0005590849333041066
Asia,1997,39617293.50292,1.681302868515539,0.011011300418057765
Europe,1997,25002435.269399997,1.0610685996310671,0.03483218134012819
North America,1997,2283460688.3114,96.90689761827005,4.8752622103805265
Oceania,1997,7900009.01478,0.33526540163247787,0.2668290949701084
South America,1997,34857.64106,0.001479309834720119,0.00010464397644000277
Africa,1998,418291.69272,0.017729543867182083,0.0005456744917481889
Asia,1998,55946513.9013,2.371326492235604,0.015338670966322458
Europe,1998,32449294.9504,1.375382796969277,0.0452578567678354
North America,1998,2260904625.66912,95.82979637883436,4.766170829781117
Oceania,1998,9608033.42672,0.4072422500401219,0.32028913349956667
South America,1998,34857.64106,0.0014774619889318405,0.00010301847737489029
Africa,1999,418291.69272,0.017833740897353813,0.0005326771956911252
Asia,1999,84485415.30005999,3.6020103489723483,0.022856672392208125
Europe,1999,33209825.300799992,1.4158909439717267,0.04633590751856724
North America,1999,2215751304.9905796,94.46789251113957,4.613159609067
Oceania,1999,11699491.89032,0.49880432873507785,0.3849530103421953
South America,1999,34857.64106,0.0014861450747794846,0.00010147253145395584
Africa,2000,1115444.51392,0.04794464572718526,0.0013866892516851196
Asia,2000,132886834.3501,5.711814541390663,0.035489079243588434
Europe,2000,47469769.370799996,2.0403715710035084,0.0662473946390567
North America,2000,2130007845.7359,91.55316135003828,4.380830227485392
Oceania,2000,13030420.00352,0.5600806341766642,0.4231755002442193
South America,2000,2110471.72236,0.090713449017913,0.006055108457927837
Africa,2001,1115444.51392,0.047538016908388034,0.001353620874976488
Asia,2001,182505101.96078005,7.778002863081797,0.04812245965625441
Europe,2001,73961576.5764,3.152094643868683,0.10326497537302909
North America,2001,2071513555.16076,88.28376954862132,4.211831591195286
Oceania,2001,15280322.29012,0.6512168111711565,0.4896126851267263
South America,2001,2110471.72236,0.08994408880962053,0.0059712305408555905
Africa,2002,8245416.54892,0.3434484761287359,0.009767564497520028
Asia,2002,253104500.61312,10.542627473233818,0.06591283634561358
Europe,2002,104319413.0632,4.345243594987696,0.14560477274696562
North America,2002,2015769849.3528998,83.96338485496958,4.053656448287657
Oceania,2002,17086581.872319996,0.7117118306249591,0.5402700901890848
South America,2002,2078782.95776,0.08658808621846686,0.005803025363348073
Africa,2003,8213727.78432,0.32824253476166504,0.009497439727670911
Asia,2003,341110537.66024005,13.631689587918473,0.08773622271612255
Europe,2003,166175881.56240004,6.640832763465171,0.23171607950102704
North America,2003,1964373842.0481598,78.50163361443562,3.9091394406619595
Oceania,2003,20033636.980119996,0.8005977256031043,0.6246651797611548
South America,2003,2427359.3683599997,0.09700377377601675,0.0066889489360717124
Africa,2004,8498926.66572,0.3167741478278176,0.00959116899033991
Asia,2004,437384173.39149994,16.3022937188421,0.11116277660594596
Europe,2004,252179188.6868,9.399286608552469,0.35115944913658054
North America,2004,1959367017.24136,73.03002385842836,3.8576367831117953
Oceania,2004,23170824.675519995,0.8636288474709178,0.712772999739141
South America,2004,2417852.73898,0.09011881983319345,0.0065802654555301545
Africa,2005,10878752.887179999,0.3593259367802874,0.011979910302450325
Asia,2005,544590432.9097598,17.987858488585218,0.1367873283653727
Europe,2005,496784762.6341999,16.408833996226523,0.6906695064984427
North America,2005,1945433467.44674,64.2577977810129,3.7890919257673685
Oceania,2005,27432963.514219996,0.9061126229848377,0.8320583413472853
South America,2005,2531932.2915400006,0.08362989323840657,0.006808703895586327
Africa,2006,13093797.53272,0.36555372719702445,0.014067719845332192
Asia,2006,651261152.3062798,18.18196294919604,0.16167479366337012
Europe,2006,840607858.5442,23.4681600226415,1.153796758177386
North America,2006,2043044369.0441198,57.037882407047434,3.9350914104851054
Oceania,2006,31194419.872240003,0.8708884052583518,0.9316216662358142
South America,2006,2535101.1680000005,0.07077516499458365,0.006739422501063378
Africa,2007,18420678.861980002,0.4289372126828055,0.019305427289217553
Asia,2007,765023817.2202798,17.814065716748235,0.1877436922464465
Europe,2007,1263050779.4268003,29.41094000191168,1.7300264348188412
North America,2007,2208047766.31632,51.41579533797993,4.205845324843703
Oceania,2007,37440275.374900006,0.8718206034487092,1.0979874886330978
South America,2007,2573127.6855200003,0.05991691324590367,0.0067654066023726395
Africa,2008,20385382.26718,0.3414326051418658,0.020836769198323276
Asia,2008,933386223.5400797,15.633186845845836,0.22648529705343465
Europe,2008,2471913771.3876,41.40182154002236,3.3783159373890936
North America,2008,2498728803.99212,41.85094367661655,4.707033632838127
Oceania,2008,43271008.06130001,0.7247415238943228,1.2449580821503585
South America,2008,2890015.3315200005,0.04840456021908622,0.007517682931100412
Africa,2009,27844917.45402,0.3216489864048299,0.027752529284033454
Asia,2009,1283382290.79416,14.824917821555761,0.30796634323295213
Europe,2009,4632044956.752258,53.50680488750634,6.320892662885255
North America,2009,2656069857.98404,30.681440483769418,4.9502008319399575
Oceania,2009,53690273.86178001,0.6202001566697433,1.515689632774751
South America,2009,3900886.9222600004,0.04506087427612901,0.010041203131782707
Africa,2010,135032163.71352002,1.0560751832740185,0.13120096435343537
Asia,2010,1769988622.2388396,13.842931989074343,0.42010453365458633
Europe,2010,7589335535.518058,59.355554233763385,10.341962658727674
North America,2010,3155896742.0198393,24.682002706358013,5.821559922929763
Oceania,2010,130133080.70636,1.017759867556811,3.615008631211734
South America,2010,5754679.65136,0.04500686503392511,0.014660259572013777
Africa,2011,173207618.42714,0.7394135177436473,0.1640243851743819
Asia,2011,3402314913.302359,14.524289759083603,0.7989721203566061
Europe,2011,15400974092.45804,65.74588654813368,20.953421167682126
North America,2011,3973748898.7047796,16.96370909376149,7.258611969803398
Oceania,2011,456682631.03289986,1.9495522989741068,12.495420571109221
South America,2011,18189350.8804,0.0776493092052276,0.04586494920483629
Africa,2012,214057604.87299997,0.6114527683286299,0.1957092733670216
Asia,2012,5638527653.59516,16.106381014277936,1.310197732021359
Europe,2012,22702211224.6152,64.84857152684687,30.832032345512204
North America,2012,5658253909.55866,16.162728808250485,10.233792988518083
Oceania,2012,748995640.0855999,2.1394963186107328,20.160847354999863
South America,2012,45853642.3762,0.13098033394101077,0.11445726945918555
Africa,2013,254717458.73126,0.5218843960584412,0.2269286802611951
Asia,2013,11727308287.885876,24.027796263748463,2.6968876999870934
Europe,2013,27531927526.0658,56.4094956067582,37.287743614349836
North America,2013,8076350652.026079,16.547438104098653,14.468016523968247
Oceania,2013,1120746044.2375798,2.296269267702281,29.686277759054374
South America,2013,93608610.6284,0.19179240193038594,0.2313597328446226
Africa,2014,602751991.4566,0.9106342315359568,0.5233039810531159
Asia,2014,20589223414.34595,31.106079959248145,4.687049327271723
Europe,2014,31341075474.808792,47.349916026893645,42.338558342947834
North America,2014,12100807911.84378,18.281830786053106,21.47033195502493
Oceania,2014,1292686112.0807204,1.9529827208817943,33.71374467518766
South America,2014,258707074.19439998,0.39085315526310666,0.6333129518244887
Africa,2015,914857802.8784599,1.089548746476043,0.7741439749785363
Asia,2015,31326089858.02946,37.30776720646965,7.062169697645829
Europe,2015,34058951099.268673,40.56246485490925,46.05012817536455
North America,2015,15524341621.9223,18.488695074592286,27.28993178005105
Oceania,2015,1600868854.4451,1.9065527431096525,41.08268161380399
South America,2015,534589458.8019999,0.6366686417106572,1.2965653650682005
Africa,2016,1299223504.2176998,1.2005333947076802,1.071630597846962
Asia,2016,48241257695.99869,44.576811209721576,10.771181699113788
Europe,2016,34773155644.699936,32.13175751155058,46.91847106444118
North America,2016,20937159711.901035,19.346755460370456,36.46540578387926
Oceania,2016,1971801688.4704,1.822021974714099,49.742726752532796
South America,2016,990210516.2207999,0.9149932930359052,2.380062003588082
Africa,2017,1727823552.0620801,1.1997231110314999,1.389414884068571
Asia,2017,72674676832.73523,50.46203316242636,16.07416528600424
Europe,2017,37375776063.43317,25.952061066955288,50.34825595031039
North America,2017,28027523960.0275,19.461054457617415,48.38947726810536
Oceania,2017,2548188627.7798,1.7693477926993952,63.15683019257442
South America,2017,1656815368.3464,1.1504182158792133,3.9473924968464993
Africa,2018,2195685979.24586,1.2415136450016755,1.7212467020365982
Asia,2018,95514068719.30382,54.00682097782129,20.932924946311957
Europe,2018,40045478427.94812,22.6430411082708,53.85909841114279
North America,2018,32915034230.35558,18.611251567366278,56.3632902331511
Oceania,2018,3096150745.2429996,1.7506662762958196,75.46433521602319
South America,2018,3080116230.355399,1.7415998299951625,7.277056944024059
Africa,2019,2348219847.6479597,1.114605558542936,1.795674609296074
Asia,2019,117945689582.99962,55.984077192375246,25.620990034493396
Europe,2019,43059200358.71359,20.438471344285865,57.85100919871451
North America,2019,38272770909.7066,18.166545708881472,65.03124044814545
Oceania,2019,4501420700.1946,2.136643440265019,107.9503273506463
South America,2019,4538021223.3076,2.154016237172511,10.62905344554357
