Country Group,year,Watts,Percentage,Per Capita
Africa,1989,0.0,0.0,0.0
Asia,1989,2091458.4636,0.23098729569873652,0.0006738087181593687
Central America,1989,0.0,0.0,0.0
Europe,1989,166714590.5606,18.412487313197772,0.45019426750756786
Northern America,1989,736637021.8916,81.35652539110349,2.395957137393397
Oceania,1989,0.0,0.0,0.0
South America,1989,0.0,0.0,0.0
Africa,1990,0.0,0.0,0.0
Asia,1990,12168485.606399998,0.9904309922364654,0.003848685640401995
Central America,1990,348576.4106,0.028371721131773754,0.003069021655411652
Europe,1990,246285078.47120002,20.045910603285964,0.6630976545738472
Northern America,1990,969802951.8183999,78.93528668334581,3.117705904650826
Oceania,1990,0.0,0.0,0.0
South America,1990,0.0,0.0,0.0
Africa,1991,0.0,0.0,0.0
Asia,1991,17080244.1194,1.194883504400452,0.005309588120930047
Central America,1991,348576.4106,0.024385377640825556,0.0030097951076726477
Europe,1991,382388322.42820007,26.750759271985636,0.8264603386952595
Northern America,1991,1029631339.3831999,72.02997184597308,3.2668870946124655
Oceania,1991,0.0,0.0,0.0
South America,1991,0.0,0.0,0.0
Africa,1992,0.0,0.0,0.0
Asia,1992,35618171.410399996,2.2337486833999085,0.010670461558722305
Central America,1992,348576.4106,0.021860529819749997,0.0029525861068288466
Europe,1992,539406151.0212,33.828176235616766,0.7715567861910932
Northern America,1992,1018825470.6546,63.89435402134384,3.188871999645064
Oceania,1992,348576.4106,0.021860529819749997,0.012606285870312104
South America,1992,0.0,0.0,0.0
Africa,1993,1045729.2318,0.054597796234406554,0.0015507033827729484
Asia,1993,42748143.44539999,2.2318917309155886,0.012607461064227995
Central America,1993,348576.4106,0.018199265411468855,0.002897559522859518
Europe,1993,814147740.1032,42.50686608649615,1.1365540185434087
Northern America,1993,1056693544.3515999,55.170245855530936,3.264856142000945
Oceania,1993,348576.4106,0.018199265411468855,0.012449157521428571
South America,1993,0.0,0.0,0.0
Africa,1994,5165268.629799999,0.2057717070214861,0.007440498739286382
Asia,1994,83816782.36700001,3.339056227434545,0.024347408730603683
Central America,1994,1711193.2884,0.06816976797030828,0.013965504679670284
Europe,1994,1208165839.1395998,48.13038099325876,1.6845756151267508
Northern America,1994,1209591833.5465999,48.18718913323402,3.692406746095259
Oceania,1994,1742882.053,0.06943217108086955,0.061449143355780424
South America,1994,0.0,0.0,0.0
Africa,1995,5513845.0404,0.20169703714007514,0.00774560036467435
Asia,1995,205121373.2558,7.503361617285668,0.058707822139787334
Central America,1995,2408346.1096,0.08809755645198683,0.01930677250943956
Europe,1995,1406315684.1834,51.44317707608846,1.9603060014042453
Northern America,1995,1111610173.4034,40.66281819446376,3.3536680737806255
Oceania,1995,2756922.5202,0.10084851857003757,0.09583295745967742
South America,1995,0.0,0.0,0.0
Africa,1996,5862421.450999999,0.18269980939965833,0.008030890335952568
Asia,1996,353646612.936,11.021242556217228,0.0997627879504919
Central America,1996,10013649.6136,0.3120710257853624,0.07889609061943556
